id,uuid,observed_on,obs_year,obs_month,quality_grade,license,latitude,longitude,positional_accuracy,coordinates_obscured,place_country_name,place_state_name,place_admin1_name,species_guess,scientific_name,common_name,taxon_genus_name,taxon_species_name,host_plant,Data_Category,num_identification_agreements,num_identification_disagreements,url,image_url,taxon_resolution,has_host_plant,is_research_grade,has_coords,coord_reliable
171128685,36884267-f172-479c-bbd7-15d9ef274301,2023-07-05,2023,7,needs_id,CC-BY-NC,6.944293499,122.0969162,20.0,False,Philippines,Zamboanga del Sur,Zamboanga del Sur,,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/171128685,https://inaturalist-open-data.s3.amazonaws.com/photos/296915375/medium.jpeg,genus_or_higher,False,False,True,True
171133055,275cd660-e63a-4530-b9a5-415a8f599f63,2019-03-31,2019,3,needs_id,CC-BY-NC,-16.87709719,145.6646796,15.0,False,Australia,Queensland,Queensland,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171133055,https://static.inaturalist.org/photos/296920558/medium.jpg,genus_or_higher,False,False,True,True
171183373,12c09110-de39-47e2-8d96-0ce9ecc35afa,2023-07-02,2023,7,needs_id,,22.37358074,114.2681635,636.0,False,Hong Kong,Sai Kung,Sai Kung,å¯¡æ¯›å¯¦è …æ—,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171183373,https://static.inaturalist.org/photos/297019663/medium.jpg,genus_or_higher,False,False,True,True
171206334,2b77216b-de16-4645-9cef-04f93f9cdfa9,2023-07-05,2023,7,needs_id,,31.85345583,118.7556817,1103.0,False,China,Jiangsu,Jiangsu,å¯¡é¬ƒå®žè‡æ—,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171206334,https://static.inaturalist.org/photos/297061152/medium.jpg,genus_or_higher,False,False,True,True
171311633,245e9296-dce2-4651-90c3-5da8592a90e1,2023-07-05,2023,7,needs_id,CC-BY-NC,27.03939299,88.26568534,4.0,False,India,West Bengal,West Bengal,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/171311633,https://inaturalist-open-data.s3.amazonaws.com/photos/297254837/medium.jpg,species,True,False,True,True
171323565,693b4b98-6587-4a24-84b2-b510f992a030,2023-07-05,2023,7,needs_id,,22.3193039,114.1693611,37983.0,False,Hong Kong,Yau Tsim Mong,Yau Tsim Mong,Zeugodacus,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171323565,https://static.inaturalist.org/photos/297278189/medium.jpeg,species,False,False,True,False
171422565,814bf861-9568-4e1e-bf13-69711a176f6e,2022-01-23,2022,1,needs_id,CC-BY-NC,-7.4154536,72.4210973,,False,British Indian Ocean Territory,,,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171422565,https://inaturalist-open-data.s3.amazonaws.com/photos/297429089/medium.jpg,genus_or_higher,False,False,True,True
171473130,10853ed6-51fb-4467-9a32-c452930bd025,2022-07-05,2022,7,research,,22.67867936,120.3449933,213.0,False,Taiwan,Kaohsiung,Kaohsiung,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171473130,https://static.inaturalist.org/photos/297550938/medium.jpeg,species,False,True,True,True
171514266,d04613e5-f153-40d6-a8c0-52138324fb6b,2023-06-20,2023,6,needs_id,CC-BY-NC,24.99951333,121.5125667,,False,Taiwan,New Taipei,New Taipei,èƒŒå¯¡æ¯›å¯¦è …å±¬,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171514266,https://inaturalist-open-data.s3.amazonaws.com/photos/297622714/medium.jpeg,genus_or_higher,False,False,True,True
171515635,d504d15c-e6ab-42e8-9cfa-be3bc617cf25,2023-07-06,2023,7,needs_id,CC-BY-NC,24.9893899,121.498189,13.0,False,Taiwan,New Taipei,New Taipei,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171515635,https://inaturalist-open-data.s3.amazonaws.com/photos/297633654/medium.jpeg,species,False,False,True,True
171541673,8b340d1c-77a4-4ea1-8f19-48bcfe6f9bc2,2023-07-04,2023,7,research,CC-BY-NC-SA,13.79392535,100.3851831,10.0,False,Thailand,Bangkok Metropolis,Bangkok Metropolis,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171541673,https://inaturalist-open-data.s3.amazonaws.com/photos/297681207/medium.jpeg,species,False,True,True,True
171550340,8ba1b00d-38a8-4065-8455-347024cc3697,2023-06-30,2023,6,needs_id,CC-BY-NC,-33.38636117,18.91221285,4.0,False,South Africa,Western Cape,Western Cape,Dacus ciliatus,Dacus ciliatus,Lesser Cucurbit Fly,Dacus,Dacus ciliatus,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/171550340,https://inaturalist-open-data.s3.amazonaws.com/photos/297694748/medium.jpeg,species,False,False,True,True
171661650,a85d34fc-0055-4686-9783-549ff64004e3,2021-05-29,2021,5,needs_id,CC-BY-NC,19.2237984,72.9812414,,False,India,Maharashtra,Maharashtra,Dacini,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171661650,https://inaturalist-open-data.s3.amazonaws.com/photos/297905405/medium.jpeg,genus_or_higher,False,False,True,True
171721316,1886fe18-4de6-42bc-9e87-442e18801034,2023-07-08,2023,7,research,CC-BY,13.04586196,77.4998254,24.0,False,India,Karnataka,Karnataka,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171721316,https://inaturalist-open-data.s3.amazonaws.com/photos/298014418/medium.jpeg,species,False,True,True,True
171721812,9f9c3e67-02d8-419f-aded-e64a78ae42ef,2022-10-12,2022,10,needs_id,,26.46768458,80.3324529,3513.0,True,India,Uttar Pradesh,Uttar Pradesh,Zeugodacus,Zeugodacus,,Zeugodacus,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171721812,https://static.inaturalist.org/photos/298015293/medium.jpeg,genus_or_higher,False,False,True,False
171739648,0669b661-a4b2-46cb-b594-987bb2e41754,2023-07-01,2023,7,needs_id,CC-BY-NC,-33.38638621,18.91274629,15.0,False,South Africa,Western Cape,Western Cape,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/171739648,https://inaturalist-open-data.s3.amazonaws.com/photos/298044194/medium.jpeg,genus_or_higher,False,False,True,True
171764467,68449cd0-5115-461c-9253-f44ea0126e14,2023-07-08,2023,7,research,CC-BY-NC,17.33270128,96.4776868,13572.0,False,Myanmar,Bago,Bago,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/171764467,https://inaturalist-open-data.s3.amazonaws.com/photos/298091734/medium.jpg,species,False,True,True,False
171898951,a69edfbf-f521-4fc6-8e2e-b8f3ef57ac64,2023-07-03,2023,7,research,CC-BY-NC,8.4581819,80.0518306,23277.0,False,Sri Lanka,Anuradhapura,Anuradhapura,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171898951,https://inaturalist-open-data.s3.amazonaws.com/photos/298337426/medium.jpg,species,False,True,True,False
171941648,26a908b8-5930-4265-bd61-a4c5a4fd6b48,2023-07-09,2023,7,needs_id,CC-BY-NC,12.87313393,77.52245193,,False,India,Karnataka,Karnataka,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/171941648,https://inaturalist-open-data.s3.amazonaws.com/photos/298418080/medium.jpeg,genus_or_higher,False,False,True,True
171953948,3c102524-eafc-4288-9cc4-aa832eaacd9d,2023-07-09,2023,7,needs_id,,21.93034635,101.2514573,15.0,False,China,è¥¿åŒç‰ˆçº³,Yunnan,æ¡”å°å®žè‡,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/171953948,https://static.inaturalist.org/photos/298439744/medium.jpg,species,False,False,True,True
172087023,de930954-89bc-4975-8a67-f024d8fa2e15,2023-07-10,2023,7,research,CC-BY-NC,1.423990697,103.8379538,339.0,False,Singapore,North,North,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172087023,https://inaturalist-open-data.s3.amazonaws.com/photos/298690377/medium.jpeg,species,False,True,True,True
172130227,57727f27-0829-4dd2-91f5-3394a61cecfc,2023-07-09,2023,7,research,CC-BY-NC,39.60220758,-0.832099021,38.0,False,Spain,Comunidad Valenciana,Comunidad Valenciana,oliivikÃ¤rpÃ¤nen,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172130227,https://inaturalist-open-data.s3.amazonaws.com/photos/298772062/medium.jpeg,species,True,True,True,True
172140239,deb66131-5523-4006-a847-796abaf5b1b3,2023-07-07,2023,7,needs_id,,12.94221962,77.56520357,209.0,False,India,Karnataka,Karnataka,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/172140239,https://static.inaturalist.org/photos/298790981/medium.jpeg,species,True,False,True,True
172345701,c42215e6-8626-4ba3-a809-32ed1e23ede5,2023-07-11,2023,7,research,CC-BY-NC,36.81665049,-5.3755504,59.0,False,Spain,AndalucÃ­a,AndalucÃ­a,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172345701,https://inaturalist-open-data.s3.amazonaws.com/photos/299177708/medium.jpg,species,True,True,True,True
172453458,31f748bb-2aae-4bba-9878-9e88c366db34,2023-03-31,2023,3,needs_id,,22.47364951,88.17393232,6780.0,False,India,West Bengal,West Bengal,Dacini,Dacini,,,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/172453458,https://static.inaturalist.org/photos/299381030/medium.jpeg,genus_or_higher,False,False,True,True
172473061,43d4e754-c7f2-4f28-8d99-fe9cfad07ac0,2023-07-08,2023,7,research,CC-BY-NC-SA,22.79991921,113.9518739,23.0,False,China,Guangdong,Guangdong,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,1,0,https://www.inaturalist.org/observations/172473061,https://inaturalist-open-data.s3.amazonaws.com/photos/299418593/medium.jpg,species,True,True,True,True
172480958,75c9c592-74c2-47e9-823a-d9600e148251,2023-07-12,2023,7,needs_id,CC-BY-NC,-34.0069554,25.53650869,61.0,False,South Africa,Eastern Cape,Eastern Cape,Dacini,Dacini,,,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172480958,https://inaturalist-open-data.s3.amazonaws.com/photos/299431165/medium.jpg,genus_or_higher,False,False,True,True
172525330,5415eb42-c5e5-45c3-a9a2-16e50fad81c5,2023-07-11,2023,7,needs_id,CC-BY-NC,22.40466804,113.9585256,193.0,False,Hong Kong,Tuen Mun,Tuen Mun,å¯¡æ¯›å¯¦è …æ—,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/172525330,https://inaturalist-open-data.s3.amazonaws.com/photos/299511492/medium.jpg,genus_or_higher,False,False,True,True
172595603,31aeffa9-9ab5-4dec-86a8-3d4b7815e651,2023-07-12,2023,7,research,,1.276197222,103.8237139,,False,Singapore,Central,Central,Bactrocera umbrosa,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172595603,https://static.inaturalist.org/photos/299643436/medium.jpg,species,False,True,True,True
172630229,d3a562fd-f087-4e02-9c06-12ca14febbf1,2023-07-13,2023,7,research,CC-BY-NC,-18.14705231,144.3177612,15.0,False,Australia,Queensland,Queensland,Queensland Fruit Fly,Bactrocera tryoni,Queensland Fruit Fly,Bactrocera,Bactrocera tryoni,Unknown,Occurrence Only,3,0,https://www.inaturalist.org/observations/172630229,https://inaturalist-open-data.s3.amazonaws.com/photos/299705273/medium.jpeg,species,False,True,True,True
172631053,6cceb544-dab1-46f5-a3ce-5b7b737d9b7c,2023-07-12,2023,7,research,CC-BY-NC,36.90263799,-3.447414026,15.0,True,Spain,AndalucÃ­a,AndalucÃ­a,Mosca del olivo,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172631053,https://inaturalist-open-data.s3.amazonaws.com/photos/299707248/medium.jpeg,species,True,True,True,False
172643860,4a623126-ac29-4366-a0ac-a5ff7deb2f9c,2023-07-06,2023,7,research,,-2.921347287,104.7649548,22.0,True,Indonesia,Sumatera Selatan,Sumatera Selatan,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172643860,https://static.inaturalist.org/photos/299731933/medium.jpeg,species,False,True,True,False
172643967,aacc4e4d-425e-424c-8e9e-8e7c97c077fe,2023-07-13,2023,7,research,CC-BY-NC,22.77406693,108.1852951,,False,China,Guangxi,Guangxi,æ¡”å°å®žè‡,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172643967,https://inaturalist-open-data.s3.amazonaws.com/photos/299732077/medium.jpeg,species,False,True,True,True
172739282,bf5795e1-92f5-4ef2-b69a-6648699acc4d,2023-07-12,2023,7,research,CC-BY-NC,36.78181532,-3.112495893,4.0,False,Spain,AndalucÃ­a,AndalucÃ­a,oliivikÃ¤rpÃ¤nen,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172739282,https://inaturalist-open-data.s3.amazonaws.com/photos/299905261/medium.jpeg,species,True,True,True,True
172771436,5713524a-175c-447c-8fea-880fcc5e322b,2023-07-13,2023,7,needs_id,CC-BY-NC,24.41951306,73.61396128,36.0,True,India,Rajasthan,Rajasthan,Dacus,Dacus,,Dacus,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172771436,https://inaturalist-open-data.s3.amazonaws.com/photos/299966396/medium.jpg,genus_or_higher,False,False,True,False
172822533,bf846948-2215-4b94-9c73-05d77472df0a,2023-07-13,2023,7,research,CC-BY-NC,21.5648332,71.3247288,9.0,False,India,Gujarat,Gujarat,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,4,1,https://www.inaturalist.org/observations/172822533,https://inaturalist-open-data.s3.amazonaws.com/photos/300064490/medium.jpeg,species,False,True,True,True
172827147,2bda4a30-ba5a-4e71-b8cb-3aa0dba1c1d3,2023-07-12,2023,7,research,CC-BY-NC,36.78166393,-3.110550328,2.0,False,Spain,AndalucÃ­a,AndalucÃ­a,oliivikÃ¤rpÃ¤nen,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/172827147,https://inaturalist-open-data.s3.amazonaws.com/photos/300072976/medium.jpeg,species,True,True,True,True
172828046,4dc0aa11-1c1a-49d8-b88b-15935e5dd776,2023-07-12,2023,7,research,CC-BY-NC,36.78162328,-3.110564063,4.0,False,Spain,AndalucÃ­a,AndalucÃ­a,oliivikÃ¤rpÃ¤nen,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172828046,https://inaturalist-open-data.s3.amazonaws.com/photos/300074500/medium.jpeg,species,True,True,True,True
172839281,3be98ad9-3c7d-48ac-a6e5-7c992a19ee27,2023-07-06,2023,7,research,CC-BY-NC,22.23103006,114.2434069,50.0,True,Hong Kong,Sai Kung,Sai Kung,å—ç“œå¯¦è …,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172839281,https://inaturalist-open-data.s3.amazonaws.com/photos/300087353/medium.jpg,species,False,True,True,False
172865694,e98584c6-62ee-4f79-9418-774f3211ddad,2023-07-14,2023,7,needs_id,,-7.3280686,112.787934,20.0,False,Indonesia,East Java,Jawa Timur,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/172865694,https://static.inaturalist.org/photos/300141413/medium.jpeg,species,False,False,True,True
172875261,6af38cee-77fa-4c71-8471-82da86063983,2023-07-14,2023,7,needs_id,CC-BY-NC,12.87811311,77.53105863,,False,India,Karnataka,Karnataka,Oriental Fruit Fly,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172875261,https://inaturalist-open-data.s3.amazonaws.com/photos/300158655/medium.jpeg,species,False,False,True,True
172903987,a18f5781-5d51-4eca-a99a-4146a8d39ef9,2023-07-14,2023,7,needs_id,,34.7791299,72.35124338,24.0,False,Pakistan,N.W.F.P.,N.W.F.P.,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/172903987,https://static.inaturalist.org/photos/300213978/medium.jpeg,species,True,False,True,True
172917453,e2c38ed2-06f2-4486-ad49-be79bc1adce8,2023-07-08,2023,7,research,CC-BY-NC,39.06478541,26.3893499,8.0,False,Greece,Voreio Aigaio,Aegean,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172917453,https://inaturalist-open-data.s3.amazonaws.com/photos/300231064/medium.jpeg,species,True,True,True,True
172917496,3f962523-4851-4486-a9fd-7aaac18da9d2,2023-07-08,2023,7,research,CC-BY-NC,39.06411607,26.38967368,8.0,False,Greece,Voreio Aigaio,Aegean,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/172917496,https://inaturalist-open-data.s3.amazonaws.com/photos/300231635/medium.jpeg,species,True,True,True,True
172962281,5c2058f7-6c85-4d7b-b3d4-a35c43757289,2023-07-14,2023,7,research,,24.832705,121.5255133,4.0,False,Taiwan,New Taipei,New Taipei,æ±æ–¹æžœå¯¦è …,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172962281,https://static.inaturalist.org/photos/300324628/medium.jpg,species,False,True,True,True
172963505,4a929f2c-1aab-4308-b257-0ecc9b460d6a,2023-07-14,2023,7,needs_id,CC-BY-NC,21.93029722,101.2529972,,False,China,è¥¿åŒç‰ˆçº³,Yunnan,æ¡”å°å®žè‡,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/172963505,https://inaturalist-open-data.s3.amazonaws.com/photos/300326986/medium.jpeg,species,False,False,True,True
173135423,788b3166-4d47-4849-906b-48d589a1138f,2023-07-13,2023,7,needs_id,CC-BY-NC,24.48599431,73.62865456,41.0,True,India,Rajasthan,Rajasthan,Dacini,Dacini,,,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173135423,https://inaturalist-open-data.s3.amazonaws.com/photos/300638874/medium.jpg,genus_or_higher,False,False,True,False
173163119,16da223a-38cf-4c08-9d66-28b262fc58d7,2023-07-16,2023,7,needs_id,CC-BY-NC,35.69623667,139.5708,35.0,False,Japan,Tokyo,Tokyo,Dacini,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/173163119,https://inaturalist-open-data.s3.amazonaws.com/photos/300690275/medium.jpg,genus_or_higher,False,False,True,True
173232840,dba408b3-9d33-4ef9-a284-47d3c553faf2,2023-06-29,2023,6,needs_id,,23.0434453,72.60827914,211.0,False,India,Gujarat,Gujarat,Dacus persicus,Dacus persicus,,Dacus,Dacus persicus,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173232840,https://static.inaturalist.org/photos/300814655/medium.jpeg,species,False,False,True,True
173287594,7ec39b09-2833-4d6d-83ab-aec48af5d23c,2023-07-15,2023,7,research,CC0,35.31237263,23.79890667,123.0,False,Greece,Crete,Crete,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/173287594,https://inaturalist-open-data.s3.amazonaws.com/photos/300914385/medium.jpg,species,True,True,True,True
173316406,abd07916-5658-4344-9d9a-31a1fd2f7855,2023-07-16,2023,7,research,CC-BY-NC,22.20169987,114.1299781,72.0,False,Hong Kong,Islands,Islands,å—ç“œå¯¦è …,Zeugodacus tau,Tau Fly,Zeugodacus,Zeugodacus tau,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173316406,https://inaturalist-open-data.s3.amazonaws.com/photos/300971573/medium.jpeg,species,False,True,True,True
173360442,ae64f80e-88be-413e-9ab6-0a4fe12f5f39,2023-07-17,2023,7,needs_id,,-8.404834448,115.3216142,1029.0,False,Indonesia,Bali,Bali,Bactrocera umbrosa,Bactrocera umbrosa,,Bactrocera,Bactrocera umbrosa,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173360442,https://static.inaturalist.org/photos/301055547/medium.jpg,species,False,False,True,True
173363303,4cf6416e-3d92-4851-b4d6-855fdda03cbd,2023-07-15,2023,7,research,CC0,35.31237263,23.79890667,123.0,False,Greece,Crete,Crete,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/173363303,https://inaturalist-open-data.s3.amazonaws.com/photos/301055679/medium.jpg,species,True,True,True,True
173366053,342e9cd3-89de-4f86-ae5b-5b3166aa1fb0,2023-07-16,2023,7,research,CC0,35.31237263,23.79890667,123.0,False,Greece,Crete,Crete,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/173366053,https://inaturalist-open-data.s3.amazonaws.com/photos/301062477/medium.jpg,species,True,True,True,True
173366065,ced744d2-2474-449c-aa1e-32419729bac8,2023-07-16,2023,7,research,CC0,35.31237263,23.79890667,123.0,False,Greece,Crete,Crete,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/173366065,https://inaturalist-open-data.s3.amazonaws.com/photos/301062825/medium.jpg,species,True,True,True,True
173371587,9be05fb1-2323-4ea6-a2da-db0606b5d63e,2023-07-17,2023,7,needs_id,CC-BY-NC,-7.34675,110.4917944,,False,Indonesia,Jawa Tengah,Jawa Tengah,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173371587,https://inaturalist-open-data.s3.amazonaws.com/photos/301076598/medium.jpeg,genus_or_higher,False,False,True,True
173531122,3783eca9-e6d5-4e42-ad86-5426196526f5,2023-07-11,2023,7,research,CC-BY-NC,38.58149745,-121.4943997,16258.0,False,United States,California,California,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,2,0,https://www.inaturalist.org/observations/173531122,https://inaturalist-open-data.s3.amazonaws.com/photos/301368017/medium.jpeg,species,True,True,True,False
173709958,7b1ee5cd-a7d3-465a-8019-96216b48121b,2023-07-19,2023,7,research,CC-BY-NC,4.695135,96.7493993,229400.0,False,Indonesia,Aceh,Aceh,Bactrocera dorsalis,Bactrocera dorsalis,Oriental Fruit Fly,Bactrocera,Bactrocera dorsalis,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173709958,https://inaturalist-open-data.s3.amazonaws.com/photos/301698642/medium.jpg,species,False,True,True,False
173718137,eac3dd27-e078-4b9b-9780-4c3d7db5cc5b,2023-07-18,2023,7,research,CC0,35.31237263,23.79890667,123.0,False,Greece,Crete,Crete,olive fruit fly,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,1,0,https://www.inaturalist.org/observations/173718137,https://inaturalist-open-data.s3.amazonaws.com/photos/301712339/medium.jpg,species,True,True,True,True
173733003,9538bf50-c7c9-40bc-b834-e442ab4bcf7e,2023-07-19,2023,7,needs_id,,22.22472222,114.1136111,,False,Hong Kong,Islands,Islands,Dacini,Dacini,,,,Unknown,Occurrence Only,2,0,https://www.inaturalist.org/observations/173733003,https://static.inaturalist.org/photos/301743741/medium.jpeg,genus_or_higher,False,False,True,True
173749097,daa106bc-0fce-4a23-a86a-0ac717935037,2023-07-18,2023,7,needs_id,CC-BY-NC,19.40300897,98.91972733,18.0,False,Thailand,Chiang Mai,Chiang Mai,Bactrocera,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,1,0,https://www.inaturalist.org/observations/173749097,https://inaturalist-open-data.s3.amazonaws.com/photos/301772355/medium.jpeg,genus_or_higher,False,False,True,True
173750459,c4266a69-5d6c-4ff8-8656-a0612c4b0bf3,2023-07-19,2023,7,needs_id,CC-BY-NC,13.06234213,77.58710314,2205.0,False,India,Karnataka,Karnataka,Melon Fly,Bactrocera cucurbitae,Melon Fly,Bactrocera,Bactrocera cucurbitae,Cucurbitaceae,Interaction Study,0,0,https://www.inaturalist.org/observations/173750459,https://inaturalist-open-data.s3.amazonaws.com/photos/301774907/medium.jpeg,species,True,False,True,True
173841235,4e2f520d-085e-4007-b721-33537e7ad0c5,2023-07-19,2023,7,needs_id,CC-BY-NC,34.8539238,36.05042648,,False,Syria,Tartus,Tartus,Bactrocera oleae,Bactrocera oleae,olive fruit fly,Bactrocera,Bactrocera oleae,Olea europaea,Interaction Study,0,0,https://www.inaturalist.org/observations/173841235,https://inaturalist-open-data.s3.amazonaws.com/photos/301939368/medium.jpg,species,True,False,True,True
173899252,c83d42cd-dffa-4041-ab0d-bab21ed5cb9f,2023-07-20,2023,7,needs_id,CC-BY-NC,12.39442447,99.9812739,198.0,False,Thailand,Prachuap Khiri Khan,Prachuap Khiri Khan,à¸ªà¸à¸¸à¸¥ à¹à¸¡à¸¥à¸‡à¸§à¸±à¸™à¹à¸•à¸‡,Bactrocera,,Bactrocera,,Unknown,Occurrence Only,0,0,https://www.inaturalist.org/observations/173899252,https://inaturalist-open-data.s3.amazonaws.com/photos/302053195/medium.jpeg,genus_or_higher,False,False,True,True
